player_id,minutes_played_season,goals_total,assists_total,yellow_cards,red_cards,market_value_eur,player_name,date_of_birth,position,sub_position,age,transfer_fee_eur,season_year,competition_and_season,sb_matches_played,sb_goals,sb_assists,sb_shots,sb_xg,sb_passes,sb_pass_completed,sb_tackles,sb_interceptions,sb_dribbles_completed,sb_minutes_played,sb_pass_accuracy,bmi,season_days_injured,days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_injury_this_season,injury_risk_score,fan_sentiment,media_sentiment
46580,2976,22,5,3,0,38000000,Andrej Kramaric,19-06-1991,Midfield,Attacking Midfield,27,0,2018,FIFA World Cup_2018,7,2,0,12,1.644898117,143,117,0,2,6,122,0.818181818,26.77856792,0,0,0,0,0,0,0,0.155020891,0.318054001
46580,2763,25,6,2,0,28000000,Andrej Kramaric,19-06-1991,Midfield,Attacking Midfield,29,0,2020,UEFA Euro_2020,4,0,1,4,0.538196713,62,55,0,0,3,114,0.887096774,26.77856792,0,0,0,0,0,0,0,0.356015772,0.579150303
46580,2536,12,3,3,0,8000000,Andrej Kramaric,19-06-1991,Midfield,Attacking Midfield,31,0,2022,FIFA World Cup_2022,7,2,0,10,1.087257213,173,151,2,0,3,72,0.87283237,26.77856792,0,0,0,0,0,0,0,0.636398758,0.610202506
46580,2297,17,6,4,0,5000000,Andrej Kramaric,19-06-1991,Midfield,Attacking Midfield,32,0,2023,1. Bundesliga_2023/2024,2,0,0,2,0.17254711,33,24,2,0,0,91,0.727272727,26.77856792,0,0,0,0,0,0,0,0.522718213,0.444022938
46580,2975,8,7,4,0,4000000,Andrej Kramaric,19-06-1991,Midfield,Attacking Midfield,33,0,2024,UEFA Euro_2024,3,1,0,4,0.927506312,90,71,0,0,6,89,0.788888889,26.77856792,0,0,0,0,0,0,0,0.30912283,0.1417166
46635,2498,1,1,7,0,5000000,Igor Smolnikov,08-08-1988,Defender,Right-Back,30,0,2018,FIFA World Cup_2018,1,0,0,0,0,12,9,0,0,0,35,0.75,26.77856792,0,0,0,0,0,0,0,-0.04302413,-0.011343764
46791,1124,2,1,1,0,8000000,Bakary Sako,26-04-1988,Attack,Left Winger,27,0,2015,Premier League_2015/2016,19,2,1,35,2.121552599,423,293,20,9,21,94,0.692671395,26.77856792,79,0,0,9.875,79,1,0.329987746,-0.108559333,0.001411061
47085,2381,0,0,7,0,5500000,Nenad Tomović,30-08-1987,Defender,Centre-Back,28,0,2015,Serie A_2015/2016,24,0,0,7,0.451878319,1392,1203,36,19,5,94,0.864224138,23.86210132,0,0,0,0,0,0,0,0.101682044,-0.207130907
47285,1929,4,4,1,0,6000000,Ibrahima Traoré,21-04-1988,Attack,Right Winger,27,0,2015,1. Bundesliga_2015/2016,24,3,1,41,3.037941078,775,569,44,6,60,93,0.734193548,23.86210132,0,0,0,0,0,0,0,0.718443273,0.665158523
47513,2125,0,1,9,0,1600000,Mato Jajalo,25-05-1988,Midfield,Defensive Midfield,27,0,2015,Serie A_2015/2016,28,0,0,20,1.167542982,1077,860,55,27,13,96,0.798514392,23.86210132,0,0,0,0,0,0,0,-0.45963709,0.065091576
47544,1063,0,1,4,1,1000000,Michel Morganella,17-05-1989,Defender,Right-Back,26,0,2015,Serie A_2015/2016,14,0,1,5,0.190858904,493,342,23,10,8,94,0.693711968,23.86210132,0,0,0,0,0,0,0,-0.263125644,0.017606539
47587,1018,0,0,2,0,7500000,Tony Jantschke,07-04-1990,Defender,Right-Back,25,0,2015,1. Bundesliga_2015/2016,12,0,0,5,0.211580077,607,500,23,13,0,93,0.823723229,23.86210132,0,0,0,0,0,0,0,0.145878276,0.398635949
47713,2679,2,0,1,0,18000000,Mamadou Sakho,13-02-1990,Defender,Centre-Back,25,0,2015,Premier League_2015/2016,22,1,0,6,0.923896527,1244,1092,34,32,3,96,0.877813505,23.73530842,187,0,0,20.77777778,187,1,0.446137543,-0.351888296,0.224293651
47713,761,1,0,2,0,2500000,Mamadou Sakho,13-02-1990,Defender,Centre-Back,32,0,2022,Ligue 1_2022/2023,1,0,0,0,0,6,6,0,0,0,88,1,23.73530842,0,0,0,0,0,0,0,0.734615812,0.347590657
47893,871,0,2,6,0,5000000,William Vainqueur,19-11-1988,Midfield,Defensive Midfield,27,0,2015,Serie A_2015/2016,16,0,2,4,0.161178732,386,358,27,9,11,94,0.92746114,23.57391519,0,0,0,0,0,0,0,0.118929373,-0.139545598
47995,2933,3,5,4,0,5000000,Jason Puncheon,18-06-1986,Midfield,Central Midfield,29,0,2015,Premier League_2015/2016,31,2,3,53,3.575957296,1408,1046,57,19,52,95,0.742897727,23.57391519,0,0,0,0,0,0,0,0.117444317,0.226877286
48015,3960,0,0,2,0,3500000,Lukas Hradecky,24-11-1989,Goalkeeper,Goalkeeper,26,2500000,2015,1. Bundesliga_2015/2016,34,0,0,0,0,1342,828,0,0,0,94,0.616989568,21.35590471,0,0,0,0,0,0,0,-0.223231125,0.264940697
48015,3135,0,0,1,0,6000000,Lukas Hradecky,24-11-1989,Goalkeeper,Goalkeeper,31,0,2020,UEFA Euro_2020,3,0,0,0,0,115,65,0,0,0,94,0.565217391,21.35590471,0,0,0,0,0,0,0,0.089574581,0.363733312
48015,3150,0,0,3,0,2500000,Lukas Hradecky,24-11-1989,Goalkeeper,Goalkeeper,34,0,2023,1. Bundesliga_2023/2024,33,0,0,0,0,882,707,0,0,0,98,0.801587302,21.35590471,0,0,0,0,0,0,0,0.225186715,0.2397037
48066,1669,9,2,3,0,10000000,Andy Carroll,06-01-1989,Attack,Centre-Forward,26,0,2015,Premier League_2015/2016,27,9,1,55,6.284561378,433,266,9,5,10,95,0.614318707,21.35590471,285,0,0,15,285,1,0.551532729,0.321519529,-0.074825965
48067,3197,13,16,3,0,16000000,Artem Dzyuba,22-08-1988,Attack,Centre-Forward,30,0,2018,FIFA World Cup_2018,5,3,2,8,1.65589261,108,72,0,1,4,93,0.666666667,21.58610208,0,0,0,0,0,0,0,0.330710734,0.469379839
48067,2770,22,9,0,0,11000000,Artem Dzyuba,22-08-1988,Attack,Centre-Forward,32,0,2020,UEFA Euro_2020,3,1,1,5,1.133477057,83,50,0,0,1,90,0.602409639,21.58610208,0,0,0,0,0,0,0,0.167215804,0.359669178
48164,647,1,0,2,0,1500000,Slobodan Medojevic,20-10-1990,Midfield,Defensive Midfield,25,0,2015,1. Bundesliga_2015/2016,12,1,1,2,0.2700489,252,199,12,9,4,92,0.78968254,21.58610208,0,0,0,0,0,0,0,-0.429212808,0.094950247
48634,1498,1,1,4,0,1750000,Fedor Kudryashov,05-04-1987,Defender,Left-Back,31,0,2018,FIFA World Cup_2018,4,0,0,0,0,109,85,0,1,0,118,0.779816514,23.07482993,0,0,0,0,0,0,0,-0.348215144,-0.036151051
48634,3052,0,0,5,0,900000,Fedor Kudryashov,05-04-1987,Defender,Left-Back,33,0,2020,UEFA Euro_2020,1,0,0,0,0,24,17,4,3,0,66,0.708333333,23.07482993,0,0,0,0,0,0,0,-0.178616339,0.2806084
48870,3330,0,0,0,0,2500000,Jonas Lössl,01-02-1989,Goalkeeper,Goalkeeper,26,0,2015,Ligue 1_2015/2016,37,0,0,0,0,1115,612,0,1,1,95,0.548878924,23.07482993,0,0,0,0,0,0,0,0.258826715,0.485557767
49275,1194,0,0,4,0,4500000,Albin Ekdal,28-07-1989,Midfield,Defensive Midfield,26,0,2015,1. Bundesliga_2015/2016,14,0,0,6,0.169204282,591,460,23,20,4,96,0.778341794,23.07482993,0,0,0,0,0,0,0,0.192402468,-0.025645531
49275,2771,0,0,6,0,5000000,Albin Ekdal,28-07-1989,Midfield,Defensive Midfield,29,0,2018,FIFA World Cup_2018,5,0,0,3,0.261079605,169,133,8,8,9,95,0.786982249,23.07482993,0,0,0,0,0,0,0,0.067111434,0.087237128
49275,2314,2,1,9,0,3000000,Albin Ekdal,28-07-1989,Midfield,Defensive Midfield,31,0,2020,UEFA Euro_2020,4,0,0,2,0.068848483,136,119,9,5,0,123,0.875,23.07482993,0,0,0,0,0,0,0,-0.370964974,-0.030694472
49319,990,0,0,2,0,750000,Mark Bunn,16-11-1984,Goalkeeper,Goalkeeper,31,0,2015,Premier League_2015/2016,10,0,0,0,0,270,131,0,1,0,95,0.485185185,23.07482993,0,0,0,0,0,0,0,-0.438714112,0.350927836
49327,227,0,0,0,0,6000000,Bradley Johnson,28-04-1987,Midfield,Central Midfield,28,0,2015,Premier League_2015/2016,4,0,1,10,0.805737427,77,55,7,1,3,94,0.714285714,23.07482993,0,0,0,0,0,0,0,0.319458392,0.39704267
49499,3258,11,5,1,0,20000000,Georginio Wijnaldum,11-11-1990,Midfield,Central Midfield,25,0,2015,Premier League_2015/2016,38,11,4,54,7.722146134,1264,1055,42,23,81,96,0.834651899,23.07482993,25,0,0,0.675675676,25,0,0.271912848,0.350530653,0.367172054
49499,3527,2,4,1,0,30000000,Georginio Wijnaldum,11-11-1990,Midfield,Central Midfield,27,0,2017,Champions League_2017/2018,1,0,0,1,0.03639871,39,30,1,0,2,90,0.769230769,23.07482993,11,25,94,0.323529412,-14,0,0.246008387,0.537623223,0.322090771
49499,3707,5,1,4,0,50000000,Georginio Wijnaldum,11-11-1990,Midfield,Central Midfield,28,0,2018,Champions League_2018/2019,1,0,0,0,0,12,12,0,0,0,61,1,23.07482993,47,11,188,1.305555556,36,0,0.291353222,0.644758226,0.246026889
49499,3910,3,0,3,0,30000000,Georginio Wijnaldum,11-11-1990,Midfield,Central Midfield,30,0,2020,UEFA Euro_2020,4,3,0,10,2.130730154,124,108,7,5,5,95,0.870967742,23.07482993,11,47,282,0.289473684,-36,0,0.23685942,0.562562078,0.224956087
49499,1931,3,3,2,0,18000000,Georginio Wijnaldum,11-11-1990,Midfield,Central Midfield,31,0,2021,Ligue 1_2021/2022,20,1,1,11,1.316494825,393,356,12,5,7,96,0.905852417,23.07482993,0,0,0,0,0,0,0,-0.140727238,0.125815862
49501,270,0,0,0,0,1500000,Elias Kachunga,22-04-1992,Attack,Centre-Forward,23,0,2015,1. Bundesliga_2015/2016,10,0,0,4,0.376303644,75,48,4,1,2,92,0.64,23.35563691,0,0,0,0,0,0,0,-0.242256843,0.407686741
49655,745,1,2,2,0,3000000,Rickie Lambert,16-02-1982,Attack,Centre-Forward,33,0,2015,Premier League_2015/2016,19,1,1,14,1.678473562,277,190,1,1,3,98,0.685920578,23.01117686,0,0,0,0,0,0,0,-0.237079118,0.237301295
49723,664,0,0,4,0,2000000,Timothy Chandler,29-03-1990,Defender,Right-Back,25,0,2015,1. Bundesliga_2015/2016,12,0,0,3,0.055362674,309,202,18,16,1,93,0.653721683,23.01117686,0,0,0,0,0,0,0,0.067742846,0.234166618
49730,696,0,2,1,0,3500000,Sebastian Jung,22-06-1990,Defender,Right-Back,25,0,2015,1. Bundesliga_2015/2016,11,0,1,4,0.794378552,374,299,14,4,7,93,0.799465241,23.01117686,0,0,0,0,0,0,0,0.412953165,0.203899195
49734,1085,0,0,0,0,1500000,Jan Kirchhoff,01-10-1990,Defender,Centre-Back,25,0,2015,Premier League_2015/2016,15,0,0,9,1.002113455,569,389,49,36,14,96,0.683655536,23.01117686,248,0,0,31,248,1,0.511740669,-0.103959437,-0.151067503
49804,2757,0,0,5,1,3000000,Jordan Lotiès,05-08-1984,Defender,Centre-Back,29,0,2013,La Liga_2013/2014,2,0,0,0,0,42,34,5,2,0,90,0.80952381,22.58783309,0,0,0,0,0,0,0,-0.273275767,-0.000277906
49872,200,0,0,0,0,1000000,Djamel Bakar,06-04-1989,Attack,Centre-Forward,26,0,2015,Ligue 1_2015/2016,6,0,0,6,0.481842567,66,48,0,0,2,93,0.727272727,22.58783309,0,0,0,0,0,0,0,0.310158468,-0.195513774
50057,3044,6,5,5,0,30000000,Aaron Ramsey,26-12-1990,Midfield,Central Midfield,25,0,2015,Premier League_2015/2016,31,5,4,67,7.42069543,2197,1855,88,32,41,95,0.844333182,22.58783309,122,0,0,5.083333333,122,1,0.376232573,0.575249176,-0.112239522
50057,1543,2,5,3,0,14000000,Aaron Ramsey,26-12-1990,Midfield,Central Midfield,30,0,2020,UEFA Euro_2020,4,1,0,7,1.389750527,157,121,7,6,3,96,0.770700637,22.58783309,0,0,0,0,0,0,0,0.42085174,0.492184481
50057,1795,1,2,4,0,2500000,Aaron Ramsey,26-12-1990,Midfield,Central Midfield,32,0,2022,FIFA World Cup_2022,3,0,0,1,0.025361432,110,86,4,1,3,99,0.781818182,22.58783309,0,0,0,0,0,0,0,0.035701531,0.104401406
50057,1795,1,2,4,0,2500000,Aaron Ramsey,26-12-1990,Midfield,Central Midfield,32,0,2022,Ligue 1_2022/2023,2,0,0,0,0,133,118,3,1,0,82,0.887218045,22.58783309,0,0,0,0,0,0,0,0.331779642,0.456984741
50142,2767,1,1,2,0,1500000,Vincent Bessat,08-11-1985,Defender,Left-Back,30,0,2015,Ligue 1_2015/2016,35,1,1,40,2.040895802,1220,826,64,36,38,94,0.67704918,24.75676114,0,0,0,0,0,0,0,0.384019992,-0.106088362
50174,2569,1,4,8,0,14000000,Danny Rose,02-07-1990,Defender,Left-Back,25,0,2015,Premier League_2015/2016,24,1,3,26,0.899550509,1433,1077,70,32,27,95,0.751570133,24.75676114,28,0,0,1.473684211,28,0,0.275139231,-0.294479674,0.230690594
50174,2328,0,4,8,0,25000000,Danny Rose,02-07-1990,Defender,Left-Back,28,0,2018,Champions League_2018/2019,1,0,0,2,0.047833169,49,44,1,1,2,94,0.897959184,24.75676114,49,293,4440,1.814814815,-244,0,0.171076776,-0.271638906,-0.088004588
50174,2328,0,4,8,0,25000000,Danny Rose,02-07-1990,Defender,Left-Back,28,0,2018,FIFA World Cup_2018,5,0,0,1,0.01549221,106,88,6,2,5,122,0.830188679,24.75676114,49,293,4440,1.814814815,-244,0,0.171076776,-0.064665811,-0.302129423
50202,2960,6,8,2,0,65000000,Eden Hazard,07-01-1991,Attack,Left Winger,24,0,2015,Premier League_2015/2016,31,4,3,36,2.394681989,1476,1248,21,13,75,96,0.845528455,24.64623988,97,0,0,2.621621622,97,1,0.349346046,0.638416945,0.440663811
50202,3515,19,17,2,0,150000000,Eden Hazard,07-01-1991,Attack,Left Winger,27,0,2018,FIFA World Cup_2018,6,3,2,18,3.271521862,271,217,4,6,28,94,0.800738007,24.64623988,19,97,463,0.5,-78,0,0.222351244,0.567635719,0.526218353
50202,896,4,1,0,0,40000000,Eden Hazard,07-01-1991,Attack,Left Winger,29,0,2020,UEFA Euro_2020,4,0,1,5,0.309198516,141,123,3,3,10,94,0.872340426,24.64623988,0,0,0,0,0,0,0,1,0.282030323
50202,392,1,2,0,0,5000000,Eden Hazard,07-01-1991,Attack,Left Winger,31,0,2022,FIFA World Cup_2022,3,0,0,1,0.009158539,59,46,0,1,5,92,0.779661017,24.64623988,0,0,0,0,0,0,0,0.107935464,0.469115852
50219,4710,0,0,2,0,12000000,Simon Mignolet,06-03-1988,Goalkeeper,Goalkeeper,27,0,2015,Premier League_2015/2016,34,0,0,0,0,934,616,0,0,4,95,0.659528908,23.35633171,0,0,0,0,0,0,0,0.252598064,0.393786818
50303,1289,0,1,2,0,2000000,Tim Matavz,13-01-1989,Attack,Centre-Forward,26,0,2015,1. Bundesliga_2015/2016,11,0,0,12,1.276992362,71,43,7,1,5,93,0.605633803,22.79032897,0,0,0,0,0,0,0,-0.254578018,0.028358499
50303,1289,0,1,2,0,2000000,Tim Matavz,13-01-1989,Attack,Centre-Forward,26,0,2015,Serie A_2015/2016,7,0,0,10,0.773373599,105,63,2,0,3,94,0.6,22.79032897,0,0,0,0,0,0,0,0.663195411,0.016669007
50362,1049,2,0,0,0,10000000,Fabian Delph,21-11-1989,Midfield,Central Midfield,26,0,2015,Premier League_2015/2016,17,2,0,13,0.329707942,471,399,26,22,24,94,0.847133758,22.79032897,126,0,0,15.75,126,1,0.380534417,0.354193395,0.248846457
50362,1039,0,1,1,1,15000000,Fabian Delph,21-11-1989,Midfield,Central Midfield,29,0,2018,FIFA World Cup_2018,4,0,0,3,0.09832838,152,136,5,3,3,94,0.894736842,22.79032897,60,61,1072,5,-1,0,0.282934989,-0.346595309,0.045055794
50477,245,0,0,1,0,3000000,Yohan Benalouane,28-03-1987,Defender,Centre-Back,28,0,2015,Premier League_2015/2016,4,0,0,0,0,18,10,0,3,0,98,0.555555556,23.87031091,0,0,0,0,0,0,0,0.150229445,0.279731021
50512,3054,18,3,5,0,6000000,Anthony Modeste,14-04-1988,Attack,Centre-Forward,27,0,2015,1. Bundesliga_2015/2016,34,15,3,111,16.32638763,618,374,11,5,13,94,0.605177994,23.87031091,0,0,0,0,0,0,0,0.213189839,0.463439071
50577,1319,0,0,1,1,2000000,Pierre Bengtsson,12-04-1988,Defender,Left-Back,27,0,2015,1. Bundesliga_2015/2016,16,0,0,5,0.198273207,714,508,20,13,2,94,0.711484594,23.87031091,0,0,0,0,0,0,0,-0.13434293,-0.283482641
50577,1130,0,2,0,0,350000,Pierre Bengtsson,12-04-1988,Defender,Left-Back,32,0,2020,UEFA Euro_2020,3,0,0,0,0,17,9,0,0,0,123,0.529411765,23.87031091,0,0,0,0,0,0,0,-0.435998016,0.028265259
51030,180,0,0,0,0,500000,Maxime Baca,02-06-1983,Defender,Right-Back,32,0,2015,Ligue 1_2015/2016,2,0,0,0,0,74,51,5,6,0,90,0.689189189,23.87031091,0,0,0,0,0,0,0,0.514983443,0.358473349
51035,1618,0,0,0,0,1000000,Johny Placide,29-01-1988,Goalkeeper,Goalkeeper,27,0,2015,Ligue 1_2015/2016,19,0,0,0,0,545,300,0,0,0,94,0.550458716,23.87031091,0,0,0,0,0,0,0,0.434207048,0.329517668
51100,1156,0,1,1,0,2500000,Peter Pekarik,30-10-1986,Defender,Right-Back,29,0,2015,1. Bundesliga_2015/2016,12,0,1,3,0.099531486,611,475,25,13,8,93,0.777414075,23.87031091,0,0,0,0,0,0,0,-0.019476259,0.26842947
51100,1790,4,1,4,0,800000,Peter Pekarik,30-10-1986,Defender,Right-Back,34,0,2020,UEFA Euro_2020,3,0,0,1,0.020740822,156,136,4,4,0,91,0.871794872,23.87031091,0,0,0,0,0,0,0,0.458570485,0.040928201
51118,3067,2,2,9,0,12000000,Adil Rami,27-12-1985,Defender,Centre-Back,27,0,2012,La Liga_2012/2013,2,0,0,3,0.30979052,73,61,5,2,2,92,0.835616438,23.87031091,0,0,0,0,0,0,0,-0.04422939,0.126194151
51118,2124,3,2,6,1,8000000,Adil Rami,27-12-1985,Defender,Centre-Back,28,0,2013,La Liga_2013/2014,1,0,0,1,0.00649766,32,24,1,0,0,92,0.75,23.87031091,0,0,0,0,0,0,0,-0.49556676,-0.24077861
51118,4124,3,1,15,0,7000000,Adil Rami,27-12-1985,Defender,Centre-Back,30,0,2015,La Liga_2015/2016,28,0,1,16,1.589605585,1099,861,19,27,3,94,0.78343949,23.87031091,0,0,0,0,0,0,0,-0.632979152,-0.563314289
51118,2845,0,0,6,0,5000000,Adil Rami,27-12-1985,Defender,Centre-Back,31,0,2016,La Liga_2016/2017,1,0,0,0,0,45,35,2,0,1,92,0.777777778,23.87031091,0,0,0,0,0,0,0,0.202330397,-0.078871506
51152,2206,9,4,4,2,14000000,Aleksandar Mitrović,16-09-1994,Attack,Centre-Forward,21,18500000,2015,Premier League_2015/2016,34,9,4,80,11.86097099,714,519,25,9,18,95,0.726890756,23.87031091,0,0,0,0,0,0,0,0.438566581,-0.123181854
51152,3287,11,4,7,0,25000000,Aleksandar Mitrović,16-09-1994,Attack,Centre-Forward,24,24700000,2018,FIFA World Cup_2018,3,1,0,16,2.261225391,63,35,4,0,1,93,0.555555556,23.87031091,41,0,0,5.857142857,41,0,0.289120225,-0.351183268,0.109496043
51152,2228,15,4,7,1,28000000,Aleksandar Mitrović,16-09-1994,Attack,Centre-Forward,28,0,2022,FIFA World Cup_2022,3,2,0,10,1.501642214,67,52,2,0,1,96,0.776119403,23.87031091,0,0,0,0,0,0,0,-0.24845663,-0.011683265
51168,752,0,0,1,0,1250000,Jens Hegeler,22-01-1988,Midfield,Central Midfield,27,0,2015,1. Bundesliga_2015/2016,15,0,0,13,1.25603256,215,180,12,6,5,93,0.837209302,22.49611561,0,0,0,0,0,0,0,0.597448924,0.280349345
51176,3143,3,7,5,0,3500000,Marcel Risse,17-12-1989,Attack,Right Winger,26,0,2015,1. Bundesliga_2015/2016,33,3,5,45,1.759168109,1504,912,95,42,48,95,0.606382979,22.49611561,0,0,0,0,0,0,0,-0.241461668,0.167282053
51283,1192,0,0,2,0,500000,Rémi Gomis,14-02-1984,Midfield,Defensive Midfield,31,0,2015,Ligue 1_2015/2016,17,0,0,5,0.543800008,685,593,36,16,1,96,0.865693431,22.49611561,0,0,0,0,0,0,0,0.145815863,0.004230585
51321,1380,0,0,0,0,1000000,Darren Randolph,12-05-1987,Goalkeeper,Goalkeeper,28,0,2015,Premier League_2015/2016,6,0,0,1,0.050556086,192,104,0,0,0,96,0.541666667,22.49611561,0,0,0,0,0,0,0,0.026997684,0.497709337
51346,1350,1,0,0,0,4500000,Michael Lang,08-02-1991,Defender,Right-Back,27,0,2018,FIFA World Cup_2018,3,0,0,1,0.054058094,63,51,1,3,0,94,0.80952381,21.96712018,0,0,0,0,0,0,0,0.179590847,0.415026993
51452,1409,3,1,1,0,8000000,Joe Allen,14-03-1990,Midfield,Central Midfield,25,0,2015,Premier League_2015/2016,19,2,1,12,2.123327118,413,347,26,19,9,95,0.840193705,21.96712018,0,0,0,0,0,0,0,0.28010474,0.304436628
51471,1414,1,2,5,1,20000000,Mateo Kovacic,06-05-1994,Midfield,Central Midfield,21,38000000,2015,La Liga_2015/2016,25,0,2,10,0.735938164,773,696,34,12,15,93,0.900388098,24.61156849,0,0,0,0,0,0,0,-0.076343301,-0.064418512
51471,2155,2,3,4,0,25000000,Mateo Kovacic,06-05-1994,Midfield,Central Midfield,22,0,2016,La Liga_2016/2017,2,0,0,1,0.042583518,49,44,6,3,2,91,0.897959184,24.61156849,0,0,0,0,0,0,0,0.227641491,0.206049304
51471,1824,0,3,5,0,30000000,Mateo Kovacic,06-05-1994,Midfield,Central Midfield,23,0,2017,La Liga_2017/2018,2,0,0,0,0,45,39,2,0,0,93,0.866666667,24.61156849,31,0,0,0.939393939,31,0,0.278365614,0.562171582,0.653577515
51471,2820,0,2,4,0,35000000,Mateo Kovacic,06-05-1994,Midfield,Central Midfield,24,0,2018,FIFA World Cup_2018,5,0,1,5,1.135729226,126,117,6,1,4,123,0.928571429,24.61156849,31,0,0,0.939393939,31,0,0.278365614,0.365397481,-0.020964496
51471,2528,0,2,6,0,45000000,Mateo Kovacic,06-05-1994,Midfield,Central Midfield,26,0,2020,UEFA Euro_2020,4,0,1,4,0.114559508,217,194,5,6,11,93,0.894009217,24.61156849,33,116,562,1.178571429,-83,0,0.229250349,0.33401522,-0.100563639
51471,2445,2,2,10,0,38000000,Mateo Kovacic,06-05-1994,Midfield,Central Midfield,28,0,2022,FIFA World Cup_2022,7,0,0,3,0.34514702,456,416,25,8,10,107,0.912280702,24.61156849,0,0,0,0,0,0,0,-0.016492856,-0.168083116
51471,2315,5,1,6,0,25000000,Mateo Kovacic,06-05-1994,Midfield,Central Midfield,30,0,2024,UEFA Euro_2024,3,0,0,6,0.325062407,168,157,6,2,2,98,0.93452381,24.61156849,0,0,0,0,0,0,0,0.487922046,0.091556796
51540,2324,3,1,7,0,5000000,Henri Saivet,26-10-1990,Midfield,Attacking Midfield,25,0,2015,Ligue 1_2015/2016,18,2,0,29,1.1471293,1014,802,61,17,15,96,0.790927022,21.71181259,0,0,0,0,0,0,0,-0.082002562,-0.056601176
51540,2324,3,1,7,0,5000000,Henri Saivet,26-10-1990,Midfield,Attacking Midfield,25,0,2015,Premier League_2015/2016,4,0,0,0,0,78,62,16,8,0,94,0.794871795,21.71181259,0,0,0,0,0,0,0,0.243705435,-0.017186409
51676,1630,0,0,4,0,3000000,Ermin Bicakcic,24-01-1990,Defender,Centre-Back,25,0,2015,1. Bundesliga_2015/2016,21,0,0,8,0.976166784,760,631,27,23,2,94,0.830263158,21.71181259,0,0,0,0,0,0,0,-0.190725074,-0.033960227
51972,572,0,1,2,0,1000000,Robbie Kruse,05-10-1988,Attack,Left Winger,27,0,2015,1. Bundesliga_2015/2016,12,0,0,7,0.541523421,170,114,3,4,1,96,0.670588235,21.71181259,0,0,0,0,0,0,0,0.634780291,-0.012567339
51977,900,0,0,2,0,300000,Pavao Pervan,13-11-1987,Goalkeeper,Goalkeeper,36,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,42,26,0,0,0,93,0.619047619,21.71181259,0,0,0,0,0,0,0,-0.318993337,0.323470236
52119,3060,5,3,2,0,4500000,Patrick van Aanholt,29-08-1990,Defender,Left-Back,25,0,2015,Premier League_2015/2016,33,4,4,46,2.392494802,1417,1044,82,52,41,95,0.736767819,21.71181259,38,0,0,1.151515152,38,0,0.285893842,0.112557939,0.316814467
52119,1865,0,1,2,0,7000000,Patrick van Aanholt,29-08-1990,Defender,Left-Back,30,0,2020,UEFA Euro_2020,4,0,0,4,0.303367166,177,139,5,4,1,93,0.785310734,21.71181259,92,50,624,4,42,1,0.322633616,-0.097430708,0.467012611
52188,1494,0,0,3,0,1500000,Robert Gucher,20-02-1991,Midfield,Defensive Midfield,24,0,2015,Serie A_2015/2016,24,0,0,21,0.384002517,612,426,43,22,13,95,0.696078431,22.8774057,0,0,0,0,0,0,0,0.262200426,0.259364211
52345,446,0,0,2,0,2000000,Didier Digard,12-07-1986,Midfield,Defensive Midfield,29,0,2015,La Liga_2015/2016,8,0,0,2,0.022382823,165,123,9,1,2,94,0.745454545,22.8774057,0,0,0,0,0,0,0,-0.287724952,-0.273162207
52348,2719,1,0,7,0,2250000,Benjamin Hübner,04-07-1989,Defender,Centre-Back,26,0,2015,1. Bundesliga_2015/2016,30,1,0,19,1.974584848,720,470,59,35,3,94,0.652777778,22.8774057,0,0,0,0,0,0,0,-0.71419026,0.02744375
52403,1522,1,1,4,0,2000000,Dimitrios Siovas,16-09-1988,Defender,Centre-Back,28,0,2016,La Liga_2016/2017,1,0,0,0,0,9,8,2,3,0,86,0.888888889,22.8774057,0,0,0,0,0,0,0,-0.06870453,-0.126363123
52403,2569,2,1,12,0,3000000,Dimitrios Siovas,16-09-1988,Defender,Centre-Back,29,3000000,2017,La Liga_2017/2018,2,0,0,0,0,41,30,3,4,1,92,0.731707317,22.8774057,0,0,0,0,0,0,0,-0.12541109,-0.48319775
52403,3233,1,1,5,0,6000000,Dimitrios Siovas,16-09-1988,Defender,Centre-Back,30,0,2018,La Liga_2018/2019,1,0,0,0,0,26,16,5,2,1,95,0.615384615,22.8774057,0,0,0,0,0,0,0,0.087942982,-0.003963528
52403,2012,0,0,6,0,4800000,Dimitrios Siovas,16-09-1988,Defender,Centre-Back,31,0,2019,La Liga_2019/2020,1,0,0,0,0,23,11,3,1,0,93,0.47826087,22.8774057,0,0,0,0,0,0,0,-0.054360178,0.024991465
52403,3073,2,0,5,0,2500000,Dimitrios Siovas,16-09-1988,Defender,Centre-Back,32,1000000,2020,La Liga_2020/2021,2,0,0,0,0,61,54,0,5,0,93,0.885245902,22.8774057,0,0,0,0,0,0,0,0.213580031,0.14901329
52530,978,0,4,3,0,2000000,Sven Schipplock,08-11-1988,Attack,Centre-Forward,27,0,2015,1. Bundesliga_2015/2016,20,0,4,12,1.188619607,257,171,11,6,5,96,0.66536965,22.89547288,0,0,0,0,0,0,0,-0.21850159,0.568318481
52570,1620,0,0,0,0,15000000,Fraser Forster,17-03-1988,Goalkeeper,Goalkeeper,27,0,2015,Premier League_2015/2016,18,0,0,0,0,487,256,0,0,1,95,0.525667351,22.89547288,11,0,0,0.282051282,11,0,0.256856393,0.249951072,0.196772898
