player_name,season,matches_played,goals,assists,shots,xg,passes,pass_completed,tackles,interceptions,dribbles_completed,minutes_played,pass_accuracy
Francisco Manuel Rico Castro,La Liga_2015/2016,28,2,0,15,1.2488784000000002,896,690,32,30,11,96,0.7700892857142857
Francisco Manuel Rico Castro,La Liga_2016/2017,1,0,0,1,0.021767795,9,6,1,0,0,92,0.6666666666666666
Francisco Manuel Vélez Jiménez,La Liga_2014/2015,1,0,0,1,0.0999679,14,10,1,0,0,92,0.7142857142857143
Francisco Medina Luna,La Liga_2011/2012,1,0,0,0,0.0,12,6,1,0,0,89,0.5
Francisco Medina Luna,La Liga_2012/2013,2,0,1,7,0.23137654069999997,64,46,4,2,2,91,0.71875
Francisco Medina Luna,La Liga_2013/2014,1,0,0,0,0.0,13,5,0,3,1,72,0.38461538461538464
Francisco Medina Luna,La Liga_2014/2015,1,0,0,0,0.0,22,19,0,1,2,91,0.8636363636363636
Francisco Medina Luna,La Liga_2015/2016,16,2,2,18,1.4544840023999999,306,176,12,8,20,94,0.5751633986928104
Francisco Miguel Varela Martín,La Liga_2015/2016,14,0,0,6,0.45565073,542,395,15,17,3,93,0.7287822878228782
Francisco Montañés Claverías,La Liga_2012/2013,1,1,0,3,0.203640632,34,29,1,3,1,91,0.8529411764705882
Francisco Montañés Claverías,La Liga_2014/2015,1,0,0,0,0.0,5,5,1,0,1,92,1.0
Francisco Montañés Claverías,La Liga_2015/2016,7,0,0,3,0.195147305,84,56,8,5,5,93,0.6666666666666666
Francisco Mérida Pérez,La Liga_2010/2011,1,0,0,0,0.0,15,12,1,1,0,45,0.8
Francisco Mérida Pérez,La Liga_2016/2017,1,0,0,0,0.0,32,22,3,3,2,78,0.6875
Francisco Pavón Barahona,La Liga_2007/2008,1,0,0,0,0.0,24,20,3,0,0,90,0.8333333333333334
Francisco Pavón Barahona,La Liga_2009/2010,1,0,0,0,0.0,17,15,0,0,0,87,0.8823529411764706
Francisco Pedro Manuel Sá,FIFA World Cup_1974,1,0,0,0,0.0,45,38,3,1,2,90,0.8444444444444444
Francisco Peña Romero,La Liga_2004/2005,2,0,0,0,0.0,74,44,12,1,4,96,0.5945945945945946
Francisco Peña Romero,La Liga_2007/2008,1,0,0,0,0.0,46,39,1,0,4,92,0.8478260869565217
Francisco Peña Romero,La Liga_2010/2011,2,0,0,0,0.0,72,53,12,4,3,94,0.7361111111111112
Francisco Portillo Soler,La Liga_2011/2012,1,0,0,1,0.047441322,42,33,0,0,3,91,0.7857142857142857
Francisco Portillo Soler,La Liga_2012/2013,1,0,0,0,0.0,7,6,0,0,0,91,0.8571428571428571
Francisco Portillo Soler,La Liga_2015/2016,19,0,0,5,0.29825769700000004,558,459,12,11,35,93,0.8225806451612904
Francisco Portillo Soler,La Liga_2017/2018,2,0,0,0,0.0,22,14,1,3,0,92,0.6363636363636364
Francisco Portillo Soler,La Liga_2018/2019,2,0,0,0,0.0,36,22,1,0,3,93,0.6111111111111112
Francisco Puñal Martínez,La Liga_2004/2005,1,0,0,1,0.031001225,48,35,3,2,1,92,0.7291666666666666
Francisco Puñal Martínez,La Liga_2005/2006,1,0,0,1,0.0058273557,47,38,0,1,1,92,0.8085106382978723
Francisco Puñal Martínez,La Liga_2006/2007,1,0,0,0,0.0,52,41,1,0,0,91,0.7884615384615384
Francisco Puñal Martínez,La Liga_2007/2008,1,0,0,0,0.0,34,23,1,0,2,90,0.6764705882352942
Francisco Puñal Martínez,La Liga_2008/2009,1,0,0,0,0.0,31,20,0,0,0,58,0.6451612903225806
Francisco Puñal Martínez,La Liga_2009/2010,2,0,0,0,0.0,74,45,2,2,0,92,0.6081081081081081
Francisco Puñal Martínez,La Liga_2010/2011,1,0,0,0,0.0,39,28,4,0,0,77,0.717948717948718
Francisco Puñal Martínez,La Liga_2011/2012,2,0,0,1,0.08124233,52,29,8,3,1,94,0.5576923076923077
Francisco Puñal Martínez,La Liga_2012/2013,2,0,0,0,0.0,45,28,3,2,0,90,0.6222222222222222
Francisco Puñal Martínez,La Liga_2013/2014,2,0,0,0,0.0,18,15,1,0,0,92,0.8333333333333334
Francisco Román Alarcón Suárez,Champions League_2013/2014,1,0,0,1,0.043526623,51,44,3,0,1,116,0.8627450980392157
Francisco Román Alarcón Suárez,Champions League_2015/2016,1,0,0,0,0.0,33,29,0,2,1,119,0.8787878787878788
Francisco Román Alarcón Suárez,Champions League_2016/2017,1,0,0,2,0.078681202,52,45,0,0,3,81,0.8653846153846154
Francisco Román Alarcón Suárez,Champions League_2017/2018,1,0,0,2,0.229513955,50,47,1,0,3,60,0.94
Francisco Román Alarcón Suárez,FIFA World Cup_2018,4,1,0,10,0.8238888034999999,475,414,4,1,30,120,0.871578947368421
Francisco Román Alarcón Suárez,La Liga_2010/2011,1,0,0,0,0.0,4,3,0,0,0,92,0.75
Francisco Román Alarcón Suárez,La Liga_2011/2012,1,0,0,3,0.44518438,47,38,4,1,2,90,0.8085106382978723
Francisco Román Alarcón Suárez,La Liga_2012/2013,1,0,0,1,0.053256035,50,44,1,0,2,90,0.88
Francisco Román Alarcón Suárez,La Liga_2013/2014,1,0,0,0,0.0,2,1,0,0,0,91,0.5
Francisco Román Alarcón Suárez,La Liga_2014/2015,2,0,0,1,0.025729785,75,63,3,3,1,82,0.84
Francisco Román Alarcón Suárez,La Liga_2015/2016,31,3,7,42,3.5873396570000002,1283,1095,29,24,87,94,0.8534684333593141
Francisco Román Alarcón Suárez,La Liga_2016/2017,1,0,0,0,0.0,46,43,1,0,0,65,0.9347826086956522
Francisco Román Alarcón Suárez,La Liga_2018/2019,1,0,0,0,0.0,21,17,1,0,1,92,0.8095238095238095
Francisco Román Alarcón Suárez,La Liga_2019/2020,2,0,0,2,0.148030583,90,77,2,1,4,79,0.8555555555555555
Francisco Román Alarcón Suárez,La Liga_2020/2021,1,0,0,2,0.2063977,4,3,0,2,1,93,0.75
Francisco Salinas Fernández,Copa del Rey_1983/1984,1,0,0,1,0.01579951,17,8,9,1,1,92,0.47058823529411764
Francisco Sebastián Nadal Martorell,La Liga_2005/2006,1,0,0,0,0.0,4,3,0,0,1,93,0.75
Francisco Sebastián Nadal Martorell,La Liga_2010/2011,1,0,0,1,0.051036354,34,16,0,0,0,91,0.47058823529411764
Francisco das Chagas Marinho,FIFA World Cup_1974,1,0,0,2,0.096908735,25,19,0,2,2,91,0.76
Franck Bilal Ribéry,1. Bundesliga_2015/2016,13,2,3,14,1.6845743940000002,558,431,4,4,29,93,0.7724014336917563
Franck Bilal Ribéry,Champions League_2011/2012,1,0,0,3,0.104339296,51,40,5,0,5,96,0.7843137254901961
Franck Bilal Ribéry,Champions League_2012/2013,1,0,0,1,0.038802557,54,37,3,0,1,90,0.6851851851851852
Franck Béria,Ligue 1_2015/2016,2,0,0,0,0.0,44,36,1,1,1,95,0.8181818181818182
Franck Hery,Ligue 1_2015/2016,3,0,0,0,0.0,119,96,3,6,0,93,0.8067226890756303
Franck Honorat,1. Bundesliga_2023/2024,2,0,0,1,0.070884824,71,52,1,0,1,78,0.7323943661971831
Franck Honorat,Ligue 1_2015/2016,6,0,0,2,0.08587956199999999,54,29,1,0,0,93,0.5370370370370371
Franck Honorat,Ligue 1_2022/2023,2,1,0,3,0.34736169799999994,81,57,2,2,1,94,0.7037037037037037
Franck Queudrue,Premier League_2003/2004,1,0,0,1,0.097651415,53,38,2,1,0,90,0.7169811320754716
Franck Signorino,Ligue 1_2015/2016,29,0,2,1,0.016091244,1427,1057,51,34,13,94,0.7407147862648914
Franck Tabanou,Ligue 1_2015/2016,10,0,0,4,0.06208618340000001,356,245,12,10,3,93,0.6882022471910112
Franck Yannick Kessié,African Cup of Nations_2023,7,3,1,11,2.139116852,248,205,12,4,4,129,0.8266129032258065
Franco Armani,FIFA World Cup_2018,2,0,0,0,0.0,41,26,0,0,0,94,0.6341463414634146
Franco Brienza,Serie A_2015/2016,29,3,3,41,2.0503301630000004,916,670,21,19,21,94,0.7314410480349345
Franco Causio,Champions League_1972/1973,1,0,0,0,0.0,37,23,2,1,5,73,0.6216216216216216
Franco Costanzo,La Liga_2005/2006,1,0,0,0,0.0,29,13,0,0,0,92,0.4482758620689655
Franco Damián Vázquez,La Liga_2012/2013,1,0,0,1,0.042435218,8,8,0,1,1,91,1.0
Franco Damián Vázquez,La Liga_2016/2017,1,0,0,2,0.074344358,33,26,4,0,1,67,0.7878787878787878
Franco Damián Vázquez,La Liga_2017/2018,1,1,0,3,0.79162088,43,34,5,2,0,91,0.7906976744186046
Franco Damián Vázquez,La Liga_2018/2019,2,0,0,4,0.327224076,45,34,6,0,2,90,0.7555555555555555
Franco Damián Vázquez,La Liga_2019/2020,1,0,0,0,0.0,5,4,0,0,0,93,0.8
Franco Damián Vázquez,Serie A_2015/2016,36,8,7,106,8.242883644499999,1555,1132,85,23,96,94,0.7279742765273312
Franco Daniel Jara,La Liga_2011/2012,1,0,0,0,0.0,10,4,2,0,1,45,0.4
Franco Ibarra,Major League Soccer_2023,1,0,0,0,0.0,32,28,2,0,0,87,0.875
Franco Matías Di Santo,1. Bundesliga_2015/2016,25,2,1,23,1.6322200220000003,299,185,15,4,8,95,0.6187290969899666
Franco Signorelli,Serie A_2015/2016,1,0,0,0,0.0,15,13,1,0,1,92,0.8666666666666667
Franco Zanelatto Téllez,Copa America_2024,1,0,0,1,0.057872847,7,6,0,0,0,92,0.8571428571428571
Franco Zuculini,La Liga_2011/2012,1,0,0,0,0.0,22,12,2,0,2,93,0.5454545454545454
Franco Zuculini,La Liga_2012/2013,1,0,0,1,0.010140358,29,20,7,1,3,57,0.6896551724137931
Franco Zuculini,Serie A_2015/2016,1,0,0,0,0.0,16,14,1,0,0,93,0.875
Franculino Gluda Djú,African Cup of Nations_2023,3,0,0,2,0.28984545,31,24,2,0,3,94,0.7741935483870968
Franjo Prce,Indian Super league_2021/2022,15,1,1,8,1.6030666393,518,390,14,23,2,95,0.752895752895753
Frank Lampard,Champions League_2011/2012,1,1,0,2,0.811641033,75,61,3,2,6,123,0.8133333333333334
Frank Lampard,Premier League_2003/2004,2,0,0,2,0.075554293,102,74,16,2,6,93,0.7254901960784313
Frank Magri,African Cup of Nations_2023,4,1,0,6,0.556442506,54,39,1,1,2,100,0.7222222222222222
Frank Mohammed Sinclair,Premier League_2003/2004,1,0,1,0,0.0,48,35,5,2,1,90,0.7291666666666666
Frank Onyeka,African Cup of Nations_2023,7,0,0,6,0.358742458,196,162,22,12,2,101,0.826530612244898
Frankie Amaya,Major League Soccer_2023,1,0,0,1,0.022165297,45,40,3,0,1,65,0.8888888888888888
Frankie Brown,FA Women's Super League_2018/2019,20,0,0,2,0.135335646,419,288,25,15,7,95,0.6873508353221957
Frankie Brown,FA Women's Super League_2019/2020,13,0,0,4,0.081105854,307,204,22,13,2,93,0.6644951140065146
Frankie Musonda,African Cup of Nations_2023,3,0,0,0,0.0,191,168,1,0,0,96,0.8795811518324608
Franky Vercauteren,FIFA World Cup_1986,1,0,0,3,0.6228552989999999,35,21,0,0,1,90,0.6
Frannie Crouse,NWSL_2018,1,1,0,2,0.27076773,19,13,1,0,0,94,0.6842105263157895
František Veselý,FIFA World Cup_1970,1,0,0,5,0.684494806,46,38,2,1,1,76,0.8260869565217391
Frantsiskos Sourpis,Champions League_1970/1971,1,0,0,0,0.0,27,21,1,0,1,86,0.7777777777777778
Franz Beckenbauer,FIFA World Cup_1974,2,0,0,4,0.178442399,154,136,3,0,1,87,0.8831168831168831
Franz Beckenbauer,North American League_1977,1,0,0,2,0.071847262,66,60,3,0,1,89,0.9090909090909091
Franziska Kett,UEFA Women's Euro_2025,2,0,0,0,0.0,72,55,15,9,2,120,0.7638888888888888
François Bellugou,Ligue 1_2015/2016,33,0,1,3,0.13391987900000002,1361,1165,57,43,21,94,0.8559882439382807
François Clerc,Ligue 1_2015/2016,10,0,1,5,0.12199701049999999,544,404,28,8,5,94,0.7426470588235294
François Kamano,African Cup of Nations_2023,3,0,0,1,0.044511724,14,11,1,0,0,96,0.7857142857142857
François Kamano,Ligue 1_2015/2016,23,3,0,41,3.7259318340000003,404,274,21,6,31,95,0.6782178217821783
François Modesto,Ligue 1_2015/2016,28,0,0,8,0.43473512299999995,1004,750,45,41,2,95,0.7470119521912351
François Pantxi Sirieix,Ligue 1_2015/2016,5,0,2,0,0.0,55,36,1,0,0,96,0.6545454545454545
François-Joseph Sollacaro,Ligue 1_2022/2023,1,0,0,0,0.0,26,15,0,0,0,87,0.5769230769230769
Fraser Forster,Premier League_2015/2016,18,0,0,0,0.0,487,256,0,0,1,95,0.5256673511293635
Freddy Elías Góndola Smith,Copa America_2024,3,0,1,0,0.0,20,17,1,0,0,93,0.85
Frederico Rodrigues Santos,FIFA World Cup_2022,4,0,0,3,0.46720207,80,68,1,1,0,121,0.85
Frederik Hillesborg Sørensen,1. Bundesliga_2015/2016,22,0,2,4,0.351399475,905,685,44,25,5,95,0.7569060773480663
Frederik Rønnow,1. Bundesliga_2023/2024,2,0,0,2,0.20156666,81,51,0,0,0,96,0.6296296296296297
Frederikke Thøgersen,UEFA Women's Euro_2025,3,0,0,0,0.0,106,69,7,3,1,98,0.6509433962264151
Frederikke Thøgersen,Women's World Cup_2023,1,0,0,0,0.0,4,2,0,0,0,92,0.5
Fredrik Jensen,1. Bundesliga_2023/2024,1,0,0,0,0.0,21,15,3,2,0,79,0.7142857142857143
Fredrik Jensen,UEFA Euro_2020,2,0,0,0,0.0,3,1,0,0,0,93,0.3333333333333333
Fredrik Ljungberg,Premier League_2003/2004,30,4,4,49,5.366283487999999,958,766,59,15,36,95,0.7995824634655533
Fredson Câmara Pereira,La Liga_2005/2006,1,0,1,3,0.09155129499999999,30,23,1,2,2,92,0.7666666666666667
Fredy Alejandro Guarín Vásquez,Serie A_2015/2016,16,1,1,29,1.5420574148000001,494,355,21,11,22,95,0.7186234817813765
Fredy Hinestroza Arias,La Liga_2014/2015,1,0,0,2,0.21300707,37,31,0,1,2,90,0.8378378378378378
Frenkie de Jong,FIFA World Cup_2022,5,1,1,2,0.720993446,364,327,13,3,7,117,0.8983516483516484
Frenkie de Jong,La Liga_2019/2020,24,1,1,3,0.6224299799999999,1363,1258,21,13,32,94,0.9229640498899486
Frenkie de Jong,La Liga_2020/2021,34,2,3,15,4.210560033000001,2583,2370,35,31,47,94,0.9175377468060395
Frenkie de Jong,UEFA Euro_2020,4,0,0,0,0.0,269,237,7,8,8,95,0.8810408921933085
Freya Gregory,FA Women's Super League_2019/2020,3,0,0,1,0.026869604,10,7,2,2,1,93,0.7
Freya Gregory,FA Women's Super League_2020/2021,9,1,0,6,0.6679727477,105,48,10,7,6,97,0.45714285714285713
Frida Maanum,UEFA Women's Euro_2022,3,1,0,5,0.759267794,125,112,2,7,2,86,0.896
Frida Maanum,UEFA Women's Euro_2025,4,2,0,6,0.79477047,94,75,5,1,2,90,0.7978723404255319
Frida Maanum,Women's World Cup_2019,4,0,0,3,0.050492449,34,22,8,1,0,120,0.6470588235294118
Frida Maanum,Women's World Cup_2023,4,0,0,9,0.709148447,112,76,2,1,0,94,0.6785714285714286
Fridolina Rolfö,UEFA Women's Euro_2022,5,1,1,16,1.221714065,180,128,16,6,10,94,0.7111111111111111
Fridolina Rolfö,UEFA Women's Euro_2025,3,1,0,3,1.3911247899999999,58,36,2,0,1,92,0.6206896551724138
Fridolina Rolfö,Women's World Cup_2019,6,1,0,12,0.5359014795,151,99,13,2,7,95,0.6556291390728477
Fridolina Rolfö,Women's World Cup_2023,6,4,0,12,3.0219160545,215,160,13,2,2,120,0.7441860465116279
Fritz Walter,UEFA Europa League_1988/1989,1,0,0,0,0.0,15,12,0,1,0,75,0.8
Frédéric Bulot,Ligue 1_2015/2016,16,1,0,20,1.020364049,525,392,11,4,12,94,0.7466666666666667
Frédéric Guilbert,Ligue 1_2015/2016,29,0,0,10,0.3376732825,1236,930,73,50,17,96,0.7524271844660194
Frédéric Guilbert,Ligue 1_2021/2022,1,0,0,1,0.013270021,46,29,4,2,0,81,0.6304347826086957
Frédéric Guilbert,Ligue 1_2022/2023,1,0,0,2,0.050541002,40,37,4,2,0,90,0.925
Frédéric Oumar Kanouté,La Liga_2005/2006,1,1,0,2,0.8570669280000001,44,33,4,0,4,92,0.75
Frédéric Oumar Kanouté,La Liga_2006/2007,2,1,0,7,1.345683777,74,51,2,0,6,94,0.6891891891891891
Frédéric Oumar Kanouté,La Liga_2007/2008,2,1,0,6,0.879456776,54,35,3,0,1,93,0.6481481481481481
Frédéric Oumar Kanouté,La Liga_2008/2009,1,0,0,2,0.34374875000000005,43,32,0,0,3,93,0.7441860465116279
Frédéric Oumar Kanouté,La Liga_2009/2010,1,1,0,3,0.613981306,26,14,1,1,2,92,0.5384615384615384
Frédéric Oumar Kanouté,La Liga_2010/2011,2,0,0,2,0.18998082000000002,57,44,1,0,2,89,0.7719298245614035
Frédéric Oumar Kanouté,La Liga_2011/2012,2,0,0,2,0.42642395,35,24,1,0,2,93,0.6857142857142857
Frédéric Oumar Kanouté,Premier League_2003/2004,1,0,0,4,0.103677081,24,15,0,0,0,89,0.625
Fuka Nagano,Women's World Cup_2023,5,0,0,2,0.043080882,224,188,7,2,0,95,0.8392857142857143
Fynn Arkenberg,1. Bundesliga_2015/2016,2,0,0,1,0.030612161,59,36,9,1,2,91,0.6101694915254238
Fyodor Smolov,FIFA World Cup_2018,5,1,0,4,1.604898441,72,50,4,0,6,121,0.6944444444444444
Fyodor Smolov,La Liga_2019/2020,1,1,0,3,0.95846024,10,6,0,1,1,60,0.6
Fábio Alexandre da Silva Coentrão,Champions League_2013/2014,1,0,0,0,0.0,39,32,2,0,0,58,0.8205128205128205
Fábio Alexandre da Silva Coentrão,La Liga_2011/2012,2,0,0,0,0.0,64,46,11,2,1,88,0.71875
Fábio Alexandre da Silva Coentrão,La Liga_2012/2013,1,0,0,0,0.0,18,14,4,1,0,68,0.7777777777777778
Fábio Alexandre da Silva Coentrão,Ligue 1_2015/2016,15,3,2,10,0.761955589,702,523,24,14,11,95,0.7450142450142451
Fábio Henrique Tavares,Champions League_2018/2019,1,0,0,1,0.020487793,23,14,2,0,0,94,0.6086956521739131
Fábio Henrique Tavares,FIFA World Cup_2022,1,0,0,0,0.0,56,50,4,2,0,99,0.8928571428571429
Fábio Henrique Tavares,Ligue 1_2015/2016,34,6,4,28,5.446542788500001,1732,1382,106,41,24,95,0.7979214780600462
Fábio Pereira da Silva,Champions League_2010/2011,1,0,0,0,0.0,22,15,1,2,1,68,0.6818181818181818
Fábio Pereira da Silva,Ligue 1_2021/2022,1,0,0,0,0.0,30,24,1,0,4,57,0.8
Fábio Pereira da Silva,Ligue 1_2022/2023,1,0,0,1,0.060555346,11,8,1,0,0,23,0.7272727272727273
Fábio Ricardo Gomes Fonseca,La Liga_2015/2016,2,0,0,2,0.046949167,55,45,0,1,1,93,0.8181818181818182
Fágner Conserva Lemos,FIFA World Cup_2018,4,0,0,0,0.0,228,201,12,3,2,95,0.881578947368421
Fátima Alexandra Figueira Pinto,UEFA Women's Euro_2022,3,0,0,2,0.066402072,25,17,2,1,0,94,0.68
Fátima Alexandra Figueira Pinto,UEFA Women's Euro_2025,3,0,0,4,0.22152375000000002,113,86,5,6,2,100,0.7610619469026548
Fátima Alexandra Figueira Pinto,Women's World Cup_2023,1,0,0,1,0.02253819,21,16,3,0,0,96,0.7619047619047619
Féli Petra Delacauw,UEFA Women's Euro_2022,2,0,0,0,0.0,22,14,1,2,0,95,0.6363636363636364
Félix Lemaréchal,Ligue 1_2022/2023,1,0,0,0,0.0,2,2,1,0,0,93,1.0
Félix Marrero Morán,Copa del Rey_1977/1978,1,0,0,1,0.021789316,17,11,1,2,4,62,0.6470588235294118
Félix Miéli Venerando,FIFA World Cup_1970,6,0,0,0,0.0,209,188,0,0,0,91,0.8995215311004785
Férébory Doré,Ligue 1_2015/2016,9,0,0,11,0.9501574639999999,192,146,6,9,23,93,0.7604166666666666
Ga-Eul Jeon,FA Women's Super League_2019/2020,2,0,0,0,0.0,26,22,2,1,3,74,0.8461538461538461
Ga-Eul Jeon,FA Women's Super League_2020/2021,4,0,0,0,0.0,33,26,5,3,3,96,0.7878787878787878
Ga-Ram Chun,Women's World Cup_2023,2,0,0,1,0.0148898065,14,8,3,1,0,89,0.5714285714285714
Gabriel Alejandro Milito,La Liga_2005/2006,2,1,0,1,0.3630744,84,61,2,6,0,93,0.7261904761904762
Gabriel Alejandro Milito,La Liga_2006/2007,2,1,0,4,0.9359220449999999,57,46,6,4,1,92,0.8070175438596491
Gabriel Alejandro Milito,La Liga_2007/2008,21,1,0,12,1.034226437,1338,1176,39,30,9,93,0.8789237668161435
Gabriel Alejandro Milito,La Liga_2009/2010,11,0,0,3,0.20804729900000002,555,473,17,12,5,94,0.8522522522522522
Gabriel Alejandro Milito,La Liga_2010/2011,8,0,0,0,0.0,466,432,6,7,2,92,0.927038626609442
Gabriel Alejandro Paletta,Serie A_2015/2016,24,1,0,9,0.3983349202,807,617,51,20,3,95,0.7645600991325898
Gabriel Alejandro Villamíl Cortéz,Copa America_2024,3,0,0,3,0.14704615399999998,122,104,3,4,3,93,0.8524590163934426
Gabriel Alonso Suazo Urbina,Copa America_2024,3,0,0,0,0.0,142,116,3,0,2,94,0.8169014084507042
Gabriel Alonso Suazo Urbina,Ligue 1_2022/2023,1,0,0,0,0.0,10,8,0,0,0,91,0.8
Gabriel Andrei Torje,La Liga_2012/2013,2,0,0,2,0.128542694,45,27,3,2,1,75,0.6
Gabriel Andrei Torje,La Liga_2013/2014,1,0,0,2,0.032397501,19,12,5,2,1,88,0.631578947368421
Gabriel Antoine Obertan,Premier League_2015/2016,5,0,1,3,0.114057279,107,83,8,3,2,95,0.7757009345794392
Gabriel Appelt Pires,La Liga_2016/2017,2,1,0,5,0.395803777,74,56,9,1,6,91,0.7567567567567568
Gabriel Appelt Pires,La Liga_2017/2018,2,0,1,3,0.09728011049999999,66,51,6,7,2,92,0.7727272727272727
Gabriel Arias Arroyo,Copa America_2024,1,0,0,0,0.0,44,30,0,0,0,92,0.6818181818181818
Gabriel Armando de Abreu,La Liga_2013/2014,1,0,0,0,0.0,11,6,2,1,0,92,0.5454545454545454
Gabriel Armando de Abreu,La Liga_2014/2015,1,0,0,0,0.0,2,1,1,3,0,92,0.5
Gabriel Armando de Abreu,La Liga_2017/2018,2,0,0,0,0.0,53,44,6,5,0,91,0.8301886792452831
Gabriel Armando de Abreu,La Liga_2018/2019,2,0,0,1,0.18447669,49,40,3,4,0,90,0.8163265306122449
Gabriel Armando de Abreu,La Liga_2019/2020,1,0,0,1,0.044770103,39,36,1,1,0,90,0.9230769230769231
Gabriel Armando de Abreu,La Liga_2020/2021,2,1,0,2,0.545123157,69,59,0,6,0,93,0.855072463768116
Gabriel Armando de Abreu,Premier League_2015/2016,21,1,0,12,1.0417122505,1074,978,45,45,5,95,0.9106145251396648
Gabriel Arturo Torres Tejada,FIFA World Cup_2018,2,0,0,1,0.15354061,15,11,3,0,0,93,0.7333333333333333
Gabriel Boschilia,Ligue 1_2015/2016,5,0,0,2,0.5929969737,67,52,1,1,0,92,0.7761194029850746
Gabriel Enrique Gómez Girón,FIFA World Cup_2018,3,0,0,0,0.0,117,107,5,2,1,93,0.9145299145299145
Gabriel Fernando de Jesus,FIFA World Cup_2018,5,0,0,10,1.4686095300000002,95,68,7,6,11,94,0.7157894736842105
Gabriel Fernando de Jesus,FIFA World Cup_2022,3,0,0,2,0.323986363,27,23,2,1,1,96,0.8518518518518519
Gabriel Fernández Arenas,Champions League_2013/2014,1,0,0,0,0.0,71,54,5,0,7,118,0.7605633802816901
Gabriel Fernández Arenas,Champions League_2015/2016,1,1,0,2,0.798940093,118,99,5,1,2,121,0.8389830508474576
Gabriel Fernández Arenas,La Liga_2004/2005,1,0,0,1,0.013243625,39,30,1,0,2,94,0.7692307692307693
Gabriel Fernández Arenas,La Liga_2005/2006,1,0,0,0,0.0,10,8,0,2,1,93,0.8
Gabriel Fernández Arenas,La Liga_2007/2008,2,0,0,1,0.0066318577,73,56,4,0,1,93,0.7671232876712328
Gabriel Fernández Arenas,La Liga_2009/2010,2,0,0,0,0.0,75,62,3,3,1,90,0.8266666666666667
Gabriel Fernández Arenas,La Liga_2010/2011,1,0,0,0,0.0,43,35,6,4,1,92,0.813953488372093
Gabriel Fernández Arenas,La Liga_2011/2012,2,0,0,4,0.065587302,79,58,6,1,1,92,0.7341772151898734
Gabriel Fernández Arenas,La Liga_2012/2013,2,0,1,0,0.0,91,75,9,3,2,92,0.8241758241758241
Gabriel Fernández Arenas,La Liga_2013/2014,2,0,1,1,0.084846675,100,74,7,3,1,92,0.74
Gabriel Fernández Arenas,La Liga_2014/2015,2,0,0,1,0.035372216,46,28,3,4,0,87,0.6086956521739131
Gabriel Fernández Arenas,La Liga_2015/2016,35,1,2,17,0.4876395204,2224,1790,107,58,28,94,0.8048561151079137
Gabriel Fernández Arenas,La Liga_2016/2017,2,0,0,3,0.097290184,102,81,6,1,0,93,0.7941176470588235
Gabriel Fernández Arenas,La Liga_2017/2018,2,0,0,0,0.0,77,68,8,6,0,82,0.8831168831168831
Gabriel Francisco García de la Torre,La Liga_2005/2006,6,0,0,2,0.085642027,97,80,13,4,4,93,0.8247422680412371
Gabriel Gudmundsson,Ligue 1_2021/2022,1,0,0,2,0.196420234,42,37,2,4,0,91,0.8809523809523809
Gabriel Gudmundsson,Ligue 1_2022/2023,2,0,0,1,0.018065805,23,20,0,2,1,92,0.8695652173913043
Gabriel Humberto Calderón,FIFA U20 World Cup_1979,1,0,0,2,0.14777448199999998,49,40,3,1,4,84,0.8163265306122449
Gabriel Humberto Calderón,FIFA World Cup_1990,1,0,0,0,0.0,14,10,0,0,2,91,0.7142857142857143
Gabriel Imuetinyan Agbonlahor,Premier League_2015/2016,15,1,2,11,1.435095347,233,160,8,3,6,97,0.6866952789699571
Gabriel Iván Mercado,FIFA World Cup_2018,3,1,1,1,0.28001544,185,158,4,4,0,92,0.8540540540540541
Gabriel Iván Mercado,La Liga_2016/2017,1,0,0,0,0.0,17,14,1,1,1,45,0.8235294117647058
Gabriel Iván Mercado,La Liga_2017/2018,1,0,0,0,0.0,22,18,1,1,0,45,0.8181818181818182
Gabriel Iván Mercado,La Liga_2018/2019,2,1,0,2,0.199260449,26,19,4,0,0,91,0.7307692307692307
Gabriel Matías Fernández Leites,La Liga_2019/2020,1,0,0,0,0.0,5,5,0,1,0,91,1.0
Gabriel Moisés Antunes da Silva,La Liga_2016/2017,1,0,0,0,0.0,36,24,0,1,0,88,0.6666666666666666
Gabriel Moisés Antunes da Silva,Serie A_2015/2016,27,0,2,13,0.755911561,939,623,58,42,20,95,0.663471778487753
Gabriel Omar Batistuta,Champions League_1999/2000,1,1,1,3,0.27761359,28,23,1,0,2,91,0.8214285714285714
Gabriel Teodoro Martinelli Silva,Copa America_2024,2,1,0,1,0.7835,15,12,0,0,1,126,0.8
Gabriel Teodoro Martinelli Silva,FIFA World Cup_2022,3,0,0,4,0.40582978700000005,46,34,1,0,4,99,0.7391304347826086
